data,id_cliente,tag_anterior,tag,motivo,quem_marcou
2026-08-31,C0000108,S260816-B1-CPB-AV-T3,S260816-B1-CPB-DC-T1,rotação de canal para Discador,Discador
2026-08-31,C0000223,S260816-M1-CPB-RC-T1,S260816-M1-CPB-RC-T2,2ª tentativa no canal sem resposta,RCS
2026-08-31,C0000316,S260816-B2-CPB-RC-T1,S260816-B2-CPB-RC-T2,2ª tentativa no canal sem resposta,RCS
2026-08-31,C0000393,S260816-M1-CPB-AV-T1,S260816-M1-CPA-AV-T1,contato no Agente virtual → CPC A,Agente virtual
2026-08-31,C0000394,S260816-M3-CPA-AV-T1,S260816-M3-CPB-AV-T1,sem resposta na ação de negociação → CPC B,Agente virtual
2026-08-31,C0000056,S260817-A1-COL-RC,S260817-A1-PRE-RC-D-3,parcela a vencer,Sist. acordos
2026-08-31,C0000065,S260817-A2-COL-SM,S260817-A2-PRE-SM-D-3,parcela a vencer,Sist. acordos
2026-08-31,C0000211,S260817-A1-COL-RC,S260817-A1-PRE-RC-D-3,parcela a vencer,Sist. acordos
2026-08-31,C0000222,S260817-A3-PRE-AV-D-2,S260817-A3-LIQ-AV,acordo quitado,Sist. acordos
2026-08-31,C0000132,S260818-A2-CPB-RC-T3,S260818-A2-CPB-AV-T1,rotação de canal para Agente virtual,Agente virtual
2026-08-31,C0000140,S260818-M2-COL-RC,S260818-M2-PRE-RC-D-3,parcela a vencer,Sist. acordos
2026-08-31,C0000149,S260818-M2-CPB-RC-T3,S260818-M2-CPB-AV-T1,rotação de canal para Agente virtual,Agente virtual
2026-08-31,C0000231,S260818-M3-NCP-ND-G1,S260818-M3-CPA-AV-T1,contato no Agente virtual → CPC A,Agente virtual
2026-08-31,C0000248,S260818-M2-CPB-EM-T2,S260818-M2-CPB-EM-T3,3ª tentativa no canal sem resposta,E-mail
2026-08-31,C0000280,S260818-A3-NCP-ND-G1,S260818-A3-CPA-AV-T1,contato no Agente virtual → CPC A,Agente virtual
2026-08-31,C0000280,S260818-A3-CPA-AV-T1,S260818-A3-COL-AV,acordo ativo (colchão),Sist. acordos
2026-08-31,C0000258,S260819-M3-PRE-SM-D-3,S260819-M3-COL-SM,acordo ativo (colchão),Sist. acordos
2026-08-31,C0000277,S260819-M1-PRE-AV-D-2,S260819-M1-PRE-AV-D-1,parcela a vencer,Sist. acordos
2026-08-31,C0000032,S260820-B2-CPB-DC-T2,S260820-B2-CPB-DC-T3,3ª tentativa no canal sem resposta,Discador
2026-08-31,C0000180,S260820-B1-CPB-DC-T1,S260820-B1-CPB-DC-T2,2ª tentativa no canal sem resposta,Discador
2026-08-31,C0000263,S260820-M1-PRE-AV-D-3,S260820-M1-PRE-AV-D-2,parcela a vencer,Sist. acordos
2026-08-31,C0000033,S260821-M3-CPA-DC-T1,S260821-M3-CPB-DC-T1,sem resposta na ação de negociação → CPC B,Discador
2026-08-31,C0000047,S260821-M2-CPB-WA-T3,S260821-M2-CPB-RC-T1,rotação de canal para RCS,RCS
2026-08-31,C0000053,S260821-B1-CPB-AV-T1,S260821-B1-CPB-AV-T2,2ª tentativa no canal sem resposta,Agente virtual
2026-08-31,C0000306,S260821-A1-CPB-WA-T3,S260821-A1-CPA-RC-T1,contato no RCS → CPC A,RCS
2026-08-31,C0000306,S260821-A1-CPA-RC-T1,S260821-A1-COL-RC,acordo ativo (colchão),Sist. acordos
2026-08-31,C0000057,S260822-B1-COL-RC,S260822-B1-PRE-RC-D-3,parcela a vencer,Sist. acordos
2026-08-31,C0000354,S260822-B1-NCP-ND-G1,S260822-B1-CPA-WA-T1,contato no WhatsApp → CPC A,WhatsApp
2026-08-31,C0000354,S260822-B1-CPA-WA-T1,S260822-B1-COL-WA,acordo ativo (colchão),Sist. acordos
2026-08-31,C0000004,S260823-B2-LOC-ND-L5,S260823-B2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-31,C0000008,S260823-M1-LOC-ND-L5,S260823-M1-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-31,C0000010,S260823-A3-LOC-ND-L5,S260823-A3-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-31,C0000024,S260823-M1-LOC-ND-L5,S260823-M1-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-31,C0000168,S260823-M1-CPA-AV-T1,S260823-M1-CPB-AV-T1,sem resposta na ação de negociação → CPC B,Agente virtual
2026-08-31,C0000175,S260823-B1-LOC-ND-L5,S260823-B1-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-31,C0000186,S260823-M3-LOC-ND-L5,S260823-M3-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-31,C0000215,S260823-M1-LOC-ND-L5,S260823-M1-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-31,C0000259,S260823-B1-LOC-ND-L5,S260823-B1-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-31,C0000296,S260823-M3-LOC-ND-L5,S260823-M3-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-31,C0000344,S260823-A1-LOC-ND-L5,S260823-A1-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-31,C0000345,S260823-A1-LOC-ND-L5,S260823-A1-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-08-31,C0000100,S260824-A1-CPB-RC-T1,S260824-A1-CPB-RC-T2,2ª tentativa no canal sem resposta,RCS
2026-08-31,C0000141,S260824-A3-CPA-AV-T1,S260824-A3-CPB-AV-T1,sem resposta na ação de negociação → CPC B,Agente virtual
2026-08-31,C0000165,S260824-M2-LOC-ND-L5,S260824-M2-LOC-ND-L7,localização por SMS sem contato,SMS
2026-08-31,C0000209,S260824-A1-LOC-ND-L5,S260824-A1-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-31,C0000214,S260824-A2-LOC-ND-L5,S260824-A2-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-31,C0000297,S260824-A3-LOC-ND-L5,S260824-A3-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-31,C0000392,S260824-M2-LOC-ND-L5,S260824-M2-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-08-31,C0000030,S260826-B1-CPA-RC-T1,S260826-B1-CPB-RC-T1,sem resposta na ação de negociação → CPC B,RCS
2026-08-31,C0000071,S260826-B1-LOC-ND-L3,S260826-B1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-31,C0000085,S260826-M3-CPA-RC-T1,S260826-M3-CPB-RC-T1,sem resposta na ação de negociação → CPC B,RCS
2026-08-31,C0000090,S260826-M1-LOC-ND-L3,S260826-M1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-31,C0000195,S260826-M2-LOC-ND-L3,S260826-M2-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-31,C0000228,S260826-M1-LOC-ND-L3,S260826-M1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-31,C0000247,S260826-B1-LOC-ND-L3,S260826-B1-CPA-DC-T1,contato no Discador → CPC A,Discador
2026-08-31,C0000247,S260826-B1-CPA-DC-T1,S260826-B1-COL-DC,acordo ativo (colchão),Sist. acordos
2026-08-31,C0000290,S260826-A3-LOC-ND-L3,S260826-A3-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-31,C0000377,S260826-B1-LOC-ND-L3,S260826-B1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-31,C0000379,S260826-A2-LOC-ND-L3,S260826-A2-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-31,C0000389,S260826-M2-LOC-ND-L3,S260826-M2-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-31,C0000391,S260826-M1-LOC-ND-L3,S260826-M1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-08-31,C0000066,S260828-M1-LOC-ND-L0,S260828-M1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-31,C0000148,S260828-M2-LOC-ND-L0,S260828-M2-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-31,C0000185,S260828-B2-LOC-ND-L0,S260828-B2-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-31,C0000193,S260828-B3-LOC-ND-L0,S260828-B3-CPA-RC-T1,contato no RCS → CPC A,RCS
2026-08-31,C0000262,S260828-M1-LOC-ND-L0,S260828-M1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-31,C0000269,S260828-B1-LOC-ND-L0,S260828-B1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-31,C0000294,S260828-A1-LOC-ND-L0,S260828-A1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-31,C0000369,S260828-M3-LOC-ND-L0,S260828-M3-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-31,C0000381,S260828-M3-LOC-ND-L0,S260828-M3-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-31,C0000387,S260828-M1-LOC-ND-L0,S260828-M1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-08-31,C0000017,S260830-B1-LOC-ND-L0,S260830-B1-LOC-ND-L1,localização por WhatsApp sem contato,WhatsApp
2026-08-31,C0000041,S260830-M3-LOC-ND-L0,S260830-M3-LOC-ND-L1,localização por WhatsApp sem contato,WhatsApp
2026-08-31,C0000043,S260830-M2-LOC-ND-L0,S260830-M2-LOC-ND-L1,localização por WhatsApp sem contato,WhatsApp
2026-08-31,C0000062,S260830-A2-LOC-ND-L0,S260830-A2-LOC-ND-L1,localização por WhatsApp sem contato,WhatsApp
2026-08-31,C0000134,S260830-M3-LOC-ND-L0,S260830-M3-LOC-ND-L1,localização por WhatsApp sem contato,WhatsApp
2026-08-31,C0000174,S260830-A1-LOC-ND-L0,S260830-A1-LOC-ND-L1,localização por WhatsApp sem contato,WhatsApp
2026-08-31,C0000238,S260830-M1-LOC-ND-L0,S260830-M1-LOC-ND-L1,localização por WhatsApp sem contato,WhatsApp
2026-08-31,C0000251,S260830-B3-LOC-ND-L0,S260830-B3-LOC-ND-L1,localização por WhatsApp sem contato,WhatsApp
2026-08-31,C0000260,S260830-A3-LOC-ND-L0,S260830-A3-LOC-ND-L1,localização por WhatsApp sem contato,WhatsApp
2026-08-31,C0000301,S260830-B2-LOC-ND-L0,S260830-B2-LOC-ND-L1,localização por WhatsApp sem contato,WhatsApp
2026-08-31,C0000323,S260830-A1-LOC-ND-L0,S260830-A1-LOC-ND-L1,localização por WhatsApp sem contato,WhatsApp
2026-08-31,C0000335,S260830-A2-LOC-ND-L0,S260830-A2-LOC-ND-L1,localização por WhatsApp sem contato,WhatsApp
2026-08-31,C0000274,S260831-B3-LOC-ND-L0,S260831-B3-BLQ-ND,bloqueado: opt-out geral,Planejamento
2026-09-01,C0000021,,S260901-B1-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-09-01,C0000027,,S260901-M3-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-09-01,C0000045,,S260901-M1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-09-01,C0000073,,S260901-M1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-09-01,C0000087,,S260901-M3-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-09-01,C0000167,,S260901-A1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-09-01,C0000172,,S260901-B1-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-09-01,C0000256,,S260901-B1-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-09-01,C0000299,,S260901-B3-LOC-ND-L0,entrada na esteira; enriquecimento só digital,Planejamento
2026-09-01,C0000303,,S260901-A1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-09-01,C0000308,,S260901-B2-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-09-01,C0000361,,S260901-A1-LOC-ND-L0,entrada na esteira; enriquecimento completo,Planejamento
2026-09-01,C0000366,,S260901-M3-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-09-01,C0000399,,S260901-B1-LOC-ND-L0,entrada na esteira; enriquecimento básico,Planejamento
2026-09-01,C0000096,S260803-M2-COL-DC,S260803-M3-COL-DC,revisão mensal do cluster,Planejamento
2026-09-01,C0000136,S260803-B1-NCP-ND-G3,S260803-B2-NCP-ND-G3,revisão mensal do cluster,Planejamento
2026-09-01,C0000156,S260803-M3-PRE-AV-D-3,S260803-M3-PRE-AV-D-2,parcela a vencer,Sist. acordos
2026-09-01,C0000156,S260803-M3-PRE-AV-D-2,S260803-M3-PRE-RC-D-2,contato no RCS,RCS
2026-09-01,C0000139,S260804-M1-NCP-ND-G3,S260804-M2-NCP-ND-G3,revisão mensal do cluster,Planejamento
2026-09-01,C0000293,S260804-B2-CPA-RC-T1,S260804-B3-CPA-RC-T1,revisão mensal do cluster,Planejamento
2026-09-01,C0000348,S260804-A1-NCP-ND-G3,S260804-A2-NCP-ND-G3,revisão mensal do cluster,Planejamento
2026-09-01,C0000019,S260806-B1-COL-SM,S260806-B2-COL-SM,revisão mensal do cluster,Planejamento
2026-09-01,C0000022,S260806-B1-CPB-AV-T2,S260806-B2-CPB-AV-T2,revisão mensal do cluster,Planejamento
2026-09-01,C0000061,S260806-B1-CPB-SM-T3,S260806-B2-CPB-SM-T3,revisão mensal do cluster,Planejamento
2026-09-01,C0000103,S260806-A1-CPB-SM-T3,S260806-A2-CPB-SM-T3,revisão mensal do cluster,Planejamento
2026-09-01,C0000216,S260806-A1-CPA-DC-T1,S260806-A2-CPA-DC-T1,revisão mensal do cluster,Planejamento
2026-09-01,C0000218,S260806-B1-NCP-ND-G3,S260806-B2-NCP-ND-G3,revisão mensal do cluster,Planejamento
2026-09-01,C0000234,S260806-A1-CPB-DC-T1,S260806-A2-CPB-DC-T1,revisão mensal do cluster,Planejamento
2026-09-01,C0000063,S260807-B1-NCP-ND-G2,S260807-B2-NCP-ND-G2,revisão mensal do cluster,Planejamento
2026-09-01,C0000063,S260807-B2-NCP-ND-G2,S260807-B2-CPA-WA-T1,contato no WhatsApp → CPC A,WhatsApp
2026-09-01,C0000069,S260807-M2-CPA-AV-T1,S260807-M3-CPA-AV-T1,revisão mensal do cluster,Planejamento
2026-09-01,C0000092,S260807-A1-NCP-ND-G2,S260807-A1-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-01,C0000113,S260807-M2-NCP-ND-G2,S260807-M2-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-01,C0000144,S260807-M1-NCP-ND-G2,S260807-M1-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-01,C0000225,S260807-A1-NCP-ND-G2,S260807-A1-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-01,C0000239,S260807-B3-NCP-ND-G2,S260807-B3-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-01,C0000241,S260807-M3-NCP-ND-G2,S260807-M3-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-01,C0000266,S260807-A1-NCP-ND-G2,S260807-A1-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-01,C0000357,S260807-M1-NCP-ND-G2,S260807-M1-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-01,C0000364,S260807-A1-NCP-ND-G2,S260807-A1-NCP-ND-G3,3º ciclo de giro,Automático
2026-09-01,C0000101,S260808-B1-NCP-ND-G2,S260808-B2-NCP-ND-G2,revisão mensal do cluster,Planejamento
2026-09-01,C0000249,S260808-B2-NCP-ND-G2,S260808-B3-NCP-ND-G2,revisão mensal do cluster,Planejamento
2026-09-01,C0000375,S260808-B1-NCP-ND-G2,S260808-B2-NCP-ND-G2,revisão mensal do cluster,Planejamento
2026-09-01,C0000070,S260809-M1-COL-AV,S260809-M2-COL-AV,revisão mensal do cluster,Planejamento
2026-09-01,C0000138,S260809-M1-COL-RC,S260809-M2-COL-RC,revisão mensal do cluster,Planejamento
2026-09-01,C0000289,S260809-B1-NCP-ND-G2,S260809-B2-NCP-ND-G2,revisão mensal do cluster,Planejamento
2026-09-01,C0000050,S260811-A1-CPB-RC-T2,S260811-A2-CPB-RC-T2,revisão mensal do cluster,Planejamento
2026-09-01,C0000111,S260811-A1-NCP-ND-G2,S260811-A1-CPA-AV-T1,contato no Agente virtual → CPC A,Agente virtual
2026-09-01,C0000184,S260811-M1-NCP-ND-G2,S260811-M2-NCP-ND-G2,revisão mensal do cluster,Planejamento
2026-09-01,C0000055,S260812-M1-NCP-ND-G2,S260812-M2-NCP-ND-G2,revisão mensal do cluster,Planejamento
2026-09-01,C0000075,S260812-M2-PRE-AV-D-1,S260812-M2-COL-AV,acordo ativo (colchão),Sist. acordos
2026-09-01,C0000367,S260812-B1-NCP-ND-G2,S260812-B2-NCP-ND-G2,revisão mensal do cluster,Planejamento
2026-09-01,C0000319,S260813-M1-CPA-WA-T1,S260813-M2-CPA-WA-T1,revisão mensal do cluster,Planejamento
2026-09-01,C0000324,S260813-M1-CPB-AV-T2,S260813-M2-CPB-AV-T2,revisão mensal do cluster,Planejamento
2026-09-01,C0000374,S260813-M2-NCP-ND-G2,S260813-M3-NCP-ND-G2,revisão mensal do cluster,Planejamento
2026-09-01,C0000398,S260813-B1-CPB-SM-T3,S260813-B2-CPB-SM-T3,revisão mensal do cluster,Planejamento
2026-09-01,C0000242,S260814-M1-COL-WA,S260814-M2-COL-WA,revisão mensal do cluster,Planejamento
2026-09-01,C0000315,S260814-M1-NCP-ND-G2,S260814-M2-NCP-ND-G2,revisão mensal do cluster,Planejamento
2026-09-01,C0000034,S260815-A1-NCP-ND-G1,S260815-A1-NCP-ND-G2,2º ciclo de giro,Automático
2026-09-01,C0000068,S260815-M2-NCP-ND-G1,S260815-M2-CPA-WA-T1,contato no WhatsApp → CPC A,WhatsApp
2026-09-01,C0000078,S260815-B2-NCP-ND-G1,S260815-B2-NCP-ND-G2,2º ciclo de giro,Automático
2026-09-01,C0000133,S260815-M2-NCP-ND-G1,S260815-M2-NCP-ND-G2,2º ciclo de giro,Automático
2026-09-01,C0000270,S260815-B1-NCP-ND-G1,S260815-B1-NCP-ND-G2,2º ciclo de giro,Automático
2026-09-01,C0000362,S260815-A2-NCP-ND-G1,S260815-A2-NCP-ND-G2,2º ciclo de giro,Automático
2026-09-01,C0000104,S260816-B1-NCP-ND-G1,S260816-B2-NCP-ND-G1,revisão mensal do cluster,Planejamento
2026-09-01,C0000164,S260816-B2-NCP-ND-G1,S260816-B3-NCP-ND-G1,revisão mensal do cluster,Planejamento
2026-09-01,C0000031,S260817-A1-NCP-ND-G1,S260817-A2-NCP-ND-G1,revisão mensal do cluster,Planejamento
2026-09-01,C0000056,S260817-A1-PRE-RC-D-3,S260817-A1-PRE-RC-D-2,parcela a vencer,Sist. acordos
2026-09-01,C0000065,S260817-A2-PRE-SM-D-3,S260817-A2-COL-SM,acordo ativo (colchão),Sist. acordos
2026-09-01,C0000211,S260817-A1-PRE-RC-D-3,S260817-A1-PRE-RC-D-2,parcela a vencer,Sist. acordos
2026-09-01,C0000219,S260817-M1-NCP-ND-G1,S260817-M2-NCP-ND-G1,revisão mensal do cluster,Planejamento
2026-09-01,C0000140,S260818-M2-PRE-RC-D-3,S260818-M2-PRE-RC-D-2,parcela a vencer,Sist. acordos
2026-09-01,C0000277,S260819-M1-PRE-AV-D-1,S260819-M1-COL-AV,acordo ativo (colchão),Sist. acordos
2026-09-01,C0000277,S260819-M1-COL-AV,S260819-M1-COL-WA,contato no WhatsApp,WhatsApp
2026-09-01,C0000363,S260819-A1-NCP-ND-G1,S260819-A2-NCP-ND-G1,revisão mensal do cluster,Planejamento
2026-09-01,C0000263,S260820-M1-PRE-AV-D-2,S260820-M1-LIQ-AV,acordo quitado,Sist. acordos
2026-09-01,C0000346,S260820-M1-NCP-ND-G1,S260820-M2-NCP-ND-G1,revisão mensal do cluster,Planejamento
2026-09-01,C0000018,S260821-B2-NCP-ND-G1,S260821-B2-CPA-RC-T1,contato no RCS → CPC A,RCS
2026-09-01,C0000236,S260821-A1-NCP-ND-G1,S260821-A1-CPA-RC-T1,contato no RCS → CPC A,RCS
2026-09-01,C0000057,S260822-B1-PRE-RC-D-3,S260822-B1-COL-RC,acordo ativo (colchão),Sist. acordos
2026-09-01,C0000175,S260823-B1-NCP-ND-G1,S260823-B2-NCP-ND-G1,revisão mensal do cluster,Planejamento
2026-09-01,C0000259,S260823-B1-NCP-ND-G1,S260823-B1-CPA-WA-T1,contato no WhatsApp → CPC A,WhatsApp
2026-09-01,C0000344,S260823-A1-NCP-ND-G1,S260823-A1-CPA-WA-T1,contato no WhatsApp → CPC A,WhatsApp
2026-09-01,C0000344,S260823-A1-CPA-WA-T1,S260823-A1-COL-WA,acordo ativo (colchão),Sist. acordos
2026-09-01,C0000165,S260824-M2-LOC-ND-L7,S260824-M2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-09-01,C0000209,S260824-A1-LOC-ND-L7,S260824-A1-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-09-01,C0000214,S260824-A2-LOC-ND-L7,S260824-A2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-09-01,C0000297,S260824-A3-LOC-ND-L7,S260824-A3-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-09-01,C0000392,S260824-M2-LOC-ND-L7,S260824-M2-NCP-ND-G1,"D+8 sem contato → Não CPC, entra no giro",Automático
2026-09-01,C0000074,S260825-M1-LOC-ND-L3,S260825-M2-LOC-ND-L3,revisão mensal do cluster,Planejamento
2026-09-01,C0000074,S260825-M2-LOC-ND-L3,S260825-M2-LOC-ND-L7,localização por SMS sem contato,SMS
2026-09-01,C0000079,S260825-M3-LOC-ND-L3,S260825-M3-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-09-01,C0000229,S260825-B1-LOC-ND-L3,S260825-B1-LOC-ND-L7,localização por SMS sem contato,SMS
2026-09-01,C0000240,S260825-B3-LOC-ND-L3,S260825-B3-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-09-01,C0000243,S260825-B3-LOC-ND-L3,S260825-B3-LOC-ND-L7,localização por SMS sem contato,SMS
2026-09-01,C0000326,S260825-M3-LOC-ND-L3,S260825-M3-LOC-ND-L7,localização por SMS+E-mail sem contato,SMS
2026-09-01,C0000365,S260825-B3-LOC-ND-L3,S260825-B3-LOC-ND-L7,localização por SMS sem contato,SMS
2026-09-01,C0000368,S260825-B1-LOC-ND-L3,S260825-B1-CPA-SM-T1,contato no SMS → CPC A,SMS
2026-09-01,C0000377,S260826-B1-LOC-ND-L5,S260826-B2-LOC-ND-L5,revisão mensal do cluster,Planejamento
2026-09-01,C0000001,S260827-M2-LOC-ND-L0,S260827-M3-LOC-ND-L0,revisão mensal do cluster,Planejamento
2026-09-01,C0000001,S260827-M3-LOC-ND-L0,S260827-M3-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-09-01,C0000007,S260827-M1-LOC-ND-L0,S260827-M1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-09-01,C0000023,S260827-M1-LOC-ND-L0,S260827-M1-CPA-AV-T1,contato no Agente virtual → CPC A,Agente virtual
2026-09-01,C0000023,S260827-M1-CPA-AV-T1,S260827-M1-COL-AV,acordo ativo (colchão),Sist. acordos
2026-09-01,C0000039,S260827-B1-LOC-ND-L0,S260827-B1-CPA-DC-T1,contato no Discador → CPC A,Discador
2026-09-01,C0000129,S260827-A3-LOC-ND-L0,S260827-A3-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-09-01,C0000162,S260827-A2-LOC-ND-L0,S260827-A2-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-09-01,C0000179,S260827-M2-LOC-ND-L0,S260827-M2-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-09-01,C0000188,S260827-M1-LOC-ND-L0,S260827-M1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-09-01,C0000217,S260827-A1-LOC-ND-L0,S260827-A1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-09-01,C0000271,S260827-B1-LOC-ND-L0,S260827-B1-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-09-01,C0000284,S260827-B2-LOC-ND-L0,S260827-B2-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-09-01,C0000371,S260827-M3-LOC-ND-L0,S260827-M3-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-09-01,C0000378,S260827-M2-LOC-ND-L0,S260827-M2-LOC-ND-L5,localização por Agente virtual+Discador sem contato,Agente virtual
2026-09-01,C0000003,S260829-M1-LOC-ND-L0,S260829-M1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-09-01,C0000005,S260829-A3-LOC-ND-L0,S260829-A3-LOC-ND-L3,localização por RCS sem contato,RCS
2026-09-01,C0000036,S260829-M3-LOC-ND-L0,S260829-M3-LOC-ND-L3,localização por RCS sem contato,RCS
2026-09-01,C0000037,S260829-M2-LOC-ND-L0,S260829-M2-LOC-ND-L3,localização por RCS sem contato,RCS
2026-09-01,C0000105,S260829-B1-LOC-ND-L0,S260829-B1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-09-01,C0000142,S260829-B1-LOC-ND-L0,S260829-B1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-09-01,C0000265,S260829-A1-LOC-ND-L0,S260829-A1-LOC-ND-L3,localização por RCS sem contato,RCS
2026-09-01,C0000267,S260829-B1-LOC-ND-L0,S260829-B1-CPA-RC-T1,contato no RCS → CPC A,RCS
2026-09-01,C0000267,S260829-B1-CPA-RC-T1,S260829-B1-COL-RC,acordo ativo (colchão),Sist. acordos
2026-09-01,C0000310,S260829-A3-LOC-ND-L0,S260829-A3-LOC-ND-L3,localização por RCS sem contato,RCS
